17.2606,0,1,5,0,34,72.34,126.901,126.901,5,4.843407255,4.843407255,0
17.3124,0,1,5,0,34,73.34,99.0962,99.0962,5,4.596091095,4.596091095,0
17.3399,0,1,5,0,29,34.29,181.708,181.708,5,5.202401003,5.202401003,0
17.5034,0,1,5,0,35,27.35,238.753,238.753,5,5.475429545,5.475429545,0
17.5056,0,1,5,0,35,27.35,266.434,266.434,5,5.585126558,5.585126558,0
17.5697,0,1,5,0,74,35.74,87.6132,87.6132,5,4.472931672,4.472931672,0
17.6804,0,1,5,0,35,27.35,259.668,259.668,5,5.559403892,5.559403892,0
17.7526,0,1,5,0,74,35.74,103.363,103.363,5,4.638247064,4.638247064,0
17.7813,0,1,5,0,31,74.31,65.4665,30.4512,5,4.181538561,3.416125402,35.0153
18.0487,0,1,5,0,35,27.35,227.49,227.49,5,5.427106281,5.427106281,0
18.1118,0,1,5,0,74,35.74,101.475,101.475,5,4.619812463,4.619812463,0
18.14,0,1,5,0,31,74.31,20.9292,20.9292,5,3.041145313,3.041145313,0
18.2717,0,1,5,0,73,11.73,42.5305,42.5305,5,3.750221466,3.750221466,0
18.2835,0,1,5,0,34,73.34,100.832,100.832,5,4.613455766,4.613455766,0
18.3115,0,1,5,0,29,34.29,318.314,298.314,5,5.763038317,5.698146623,20
18.3652,0,1,5,0,35,27.35,268.335,268.335,5,5.5922362,5.5922362,0
18.4397,0,1,5,0,74,35.74,82.8313,82.8313,5,4.416806009,4.416806009,0
18.4627,0,1,5,0,31,74.31,22.6464,22.6464,5,3.120000899,3.120000899,0
18.5485,0,1,5,0,34,72.34,122.062,122.062,5,4.804529112,4.804529112,0
18.5824,0,1,5,0,29,34.29,239.563,229.563,5,5.47881643,5.436177502,10
19.3008,0,1,5,0,35,27.35,377.7,377.7,5,5.93410023,5.93410023,0
19.4057,0,1,5,0,74,35.74,92.8162,92.8162,5,4.530621194,4.530621194,0
19.4315,0,1,5,0,31,74.31,25.6966,25.6966,5,3.246358687,3.246358687,0
19.4366,0,1,5,0,34,72.34,173.143,173.143,5,5.154117843,5.154117843,0
19.4847,0,1,5,0,29,34.29,395.609,303.609,5,5.98042635,5.715740689,92
19.7252,0,1,5,0,73,11.73,54.6487,54.6487,5,4.000925427,4.000925427,0
19.7404,0,1,5,0,34,73.34,104.823,104.823,5,4.652273213,4.652273213,0
19.7621,0,1,5,0,34,73.34,132.595,132.595,5,4.88729937,4.88729937,0
19.7127,0,1,5,0,35,27.35,319.547,319.547,5,5.766904368,5.766904368,0
19.8014,0,1,5,0,74,35.74,95.1107,95.1107,5,4.555041476,4.555041476,0
19.8279,0,1,5,0,31,74.31,21.3087,21.3087,5,3.05911544,3.05911544,0
19.7989,0,1,5,0,29,34.29,295.324,285.324,5,5.688073059,5.653625377,10
19.7695,0,1,5,0,29,34.29,391.888,381.888,5,5.970976085,5.945127372,10
19.9282,0,1,5,0,34,72.34,122.816,122.816,5,4.8106873,4.8106873,0
20.4166,0,1,5,0,73,11.73,53.699,53.699,5,3.983394379,3.983394379,0
20.4315,0,1,5,0,34,73.34,135.365,135.365,5,4.907974834,4.907974834,0
20.4692,0,1,5,0,29,34.29,248.646,248.646,5,5.516030198,5.516030198,0
20.5383,0,1,5,0,74,35.74,103.867,103.867,5,4.643111235,4.643111235,0
20.5672,0,1,5,0,31,74.31,42.3607,36.2178,5,3.746221046,3.589550711,6.1429
20.5271,0,1,5,0,35,27.35,238.152,238.152,5,5.472909125,5.472909125,0
20.5933,0,1,5,0,74,35.74,83.4745,83.4745,5,4.424541196,4.424541196,0
20.5767,0,1,5,0,29,34.29,199.616,189.616,5,5.296395521,5.245000974,10
20.6165,0,1,5,0,31,74.31,80.9316,49.9316,5,4.393604353,3.910654069,31
20.7862,0,1,5,0,35,27.35,266.115,266.115,5,5.583928546,5.583928546,0
20.8601,0,1,5,0,74,35.74,142.304,142.304,5,4.957965614,4.957965614,0
20.8997,0,1,5,0,31,74.31,34.0102,18.2128,5,3.52666048,2.902124644,15.7974
21.1363,0,1,5,0,73,11.73,47.2148,47.2148,5,3.854707403,3.854707403,0
21.1494,0,1,5,0,34,73.34,111.18,111.18,5,4.71115051,4.71115051,0
21.1803,0,1,5,0,29,34.29,172.223,172.223,5,5.148790149,5.148790149,0
21.3738,0,1,5,0,35,27.35,281.738,281.738,5,5.640977561,5.640977561,0
22.0201,0,1,5,0,73,11.73,61.7969,61.7969,5,4.123853201,4.123853201,0
22.0372,0,1,5,0,34,73.34,98.4864,98.4864,5,4.589918468,4.589918468,0
22.077,0,1,5,0,29,34.29,167.371,167.371,5,5.120212905,5.120212905,0
22.3666,0,1,5,0,73,11.73,71.0839,71.0839,5,4.26386087,4.26386087,0
22.3863,0,1,5,0,34,73.34,105.049,105.049,5,4.654426908,4.654426908,0
22.4155,0,1,5,0,29,34.29,218.693,218.693,5,5.38766892,5.38766892,0
22.498,0,1,5,0,73,11.73,34.1349,34.1349,5,3.530320321,3.530320321,0
22.5075,0,1,5,0,34,73.34,148.553,148.553,5,5.000941797,5.000941797,0
22.5487,0,1,5,0,29,34.29,613.899,613.899,5,6.41983042,6.41983042,0
6.23673,0,1,6,0,51,49.51,212.326,212.326,5,5.358122829,5.358122829,0
6.36206,0,1,6,0,35,27.35,127.301,127.301,5,4.846554361,4.846554361,0
6.39742,0,1,6,0,74,35.74,80.5633,80.5633,5,4.389043211,4.389043211,0
6.4198,0,1,6,0,31,74.31,26.7905,22.0551,5,3.288047347,3.093543868,4.7354
6.69866,0,1,6,0,34,72.34,110.063,110.063,5,4.701052929,4.701052929,0
6.72923,0,1,6,0,29,34.29,183.417,183.417,5,5.211762249,5.211762249,0
7.55553,0,1,6,0,35,27.35,186.838,186.838,5,5.230241931,5.230241931,0
7.89285,0,1,6,0,73,11.73,52.8004,52.8004,5,3.966518766,3.966518766,0
7.90752,0,1,6,0,34,73.34,104.917,104.917,5,4.653169561,4.653169561,0
7.97323,0,1,6,0,68,11.68,67.2397,67.2397,5,4.208263847,4.208263847,0
8.80068,0,1,6,0,51,49.51,247.077,247.077,5,5.509700029,5.509700029,0
8.95288,0,1,6,0,35,27.35,190.598,190.598,5,5.250166498,5.250166498,0
9.00582,0,1,6,0,74,35.74,109.174,109.174,5,4.69294294,4.69294294,0
9.03615,0,1,6,0,31,74.31,24.9719,24.9719,5,3.217751193,3.217751193,0
9.00602,0,1,6,0,35,27.35,240.658,240.658,5,5.483376838,5.483376838,0
9.05491,0,1,6,0,73,11.73,89.0385,89.0385,5,4.48906886,4.48906886,0
9.07287,0,1,6,0,74,35.74,125.774,125.774,5,4.834486646,4.834486646,0
9.07964,0,1,6,0,34,73.34,160.333,160.333,5,5.077252902,5.077252902,0
9.10781,0,1,6,0,31,74.31,97.1232,46.1232,5,4.575980276,3.831316077,51
9.12418,0,1,6,0,29,34.29,375.054,375.054,5,5.927070016,5.927070016,0
9.79552,0,1,6,0,34,72.34,132.209,132.209,5,4.884384004,4.884384004,0
9.83224,0,1,6,0,29,34.29,240.819,230.819,5,5.484045614,5.441633854,10
10.2615,0,1,6,0,34,72.34,138.436,138.436,5,4.930408125,4.930408125,0
10.3,0,1,6,0,29,34.29,300.022,200.0294,5,5.703855805,5.298464356,99.9926
10.5321,0,1,6,0,73,11.73,77.7369,77.7369,5,4.353330048,4.353330048,0
10.5537,0,1,6,0,34,73.34,127.17,127.17,5,4.845524774,4.845524774,0
12.1227,0,1,6,0,34,73.34,196.165,196.165,5,5.278956142,5.278956142,0
12.1772,0,1,6,0,29,34.29,216.506,206.506,5,5.377618261,5.330329468,10
15.1135,0,1,6,0,34,73.34,101.188,101.188,5,4.616980173,4.616980173,0
15.1135,0,1,6,0,34,73.34,101.188,101.188,5,4.616980173,4.616980173,0
15.1416,0,1,6,0,29,34.29,207.96,207.96,5,5.337345754,5.337345754,0
15.1416,0,1,6,0,29,34.29,208.611,208.611,5,5.340471274,5.340471274,0
16.1347,0,1,6,0,29,34.29,203.582,203.582,5,5.316068872,5.316068872,0
16.1347,0,1,6,0,29,34.29,203.582,203.582,5,5.316068872,5.316068872,0
16.4019,0,1,6,0,73,11.73,48.7209,48.7209,5,3.886108096,3.886108096,0
16.4019,0,1,6,0,73,11.73,48.7209,48.7209,5,3.886108096,3.886108096,0
16.4154,0,1,6,0,34,73.34,102.998,102.998,5,4.634709571,4.634709571,0
16.4154,0,1,6,0,34,73.34,103.58,103.58,5,4.640344261,4.640344261,0
16.444,0,1,6,0,29,34.29,213.33,213.33,5,5.362840263,5.362840263,0
16.4442,0,1,6,0,29,34.29,214.443,214.443,5,5.368043969,5.368043969,0
17.1998,0,1,6,0,35,27.35,321.502,321.502,5,5.773003764,5.773003764,0
17.1998,0,1,6,0,35,27.35,321.502,321.502,5,5.773003764,5.773003764,0
17.2891,0,1,6,0,74,35.74,128.422,128.422,5,4.855321716,4.855321716,0
17.2891,0,1,6,0,74,35.74,128.422,128.422,5,4.855321716,4.855321716,0
17.3248,0,1,6,0,31,74.31,33.6138,19.6781,5,3.514936697,2.979506342,13.9357
17.3248,0,1,6,0,31,74.31,33.6138,19.6781,5,3.514936697,2.979506342,13.9357
17.4849,0,1,6,0,35,27.35,247.662,247.662,5,5.512064913,5.512064913,0
17.4849,0,1,6,0,35,27.35,247.662,247.662,5,5.512064913,5.512064913,0
18.1116,0,1,6,0,34,73.34,144.72,144.72,5,4.974800841,4.974800841,0
18.1116,0,1,6,0,34,73.34,144.72,144.72,5,4.974800841,4.974800841,0
18.1518,0,1,6,0,29,34.29,374.615,374.615,5,5.925898832,5.925898832,0
18.1518,0,1,6,0,29,34.29,374.615,374.615,5,5.925898832,5.925898832,0
19.5256,0,1,6,0,73,11.73,54.2891,54.2891,5,3.99432347,3.99432347,0
19.5256,0,1,6,0,73,11.73,54.2891,54.2891,5,3.99432347,3.99432347,0
19.5407,0,1,6,0,34,73.34,126.53,126.53,5,4.840479434,4.840479434,0
19.5407,0,1,6,0,34,73.34,126.53,126.53,5,4.840479434,4.840479434,0
19.5758,0,1,6,0,29,34.29,298.337,288.337,5,5.69822372,5.664129935,10
19.5758,0,1,6,0,29,34.29,298.337,288.337,5,5.69822372,5.664129935,10
20.8719,0,1,6,0,35,27.35,247.314,247.314,5,5.510658784,5.510658784,0
20.8719,0,1,6,0,35,27.35,247.314,247.314,5,5.510658784,5.510658784,0
20.9406,0,1,6,0,74,35.74,181.818,181.818,5,5.203006187,5.203006187,0
20.9406,0,1,6,0,74,35.74,181.818,181.818,5,5.203006187,5.203006187,0
20.9912,0,1,6,0,31,74.31,198.234,15.378,5,5.289448151,2.732937917,182.856
20.9912,0,1,6,0,31,74.31,200.545,7.689,5,5.30103866,2.039790736,192.856
21.7363,0,1,6,0,34,73.34,95.0257,95.0257,5,4.554147381,4.554147381,0
21.7362,0,1,6,0,34,73.34,95.2595,95.2595,5,4.556604747,4.556604747,0
21.7627,0,1,6,0,29,34.29,274.258,244.258,5,5.614069269,5.498225044,30
21.7627,0,1,6,0,29,34.29,274.258,264.258,5,5.614069269,5.576925899,10
22.3937,0,1,6,0,73,11.73,54.7595,54.7595,5,4.00295087,4.00295087,0
22.3937,0,1,6,0,73,11.73,54.5463,54.5463,5,3.999049882,3.999049882,0
22.4089,0,1,6,0,34,73.34,98.8154,98.8154,5,4.593253463,4.593253463,0
5.66707,0,1,7,0,35,27.35,149.809,149.809,5,5.009361149,5.009361149,0
5.66707,0,1,7,0,35,27.35,149.809,149.809,5,5.009361149,5.009361149,0
5.70868,0,1,7,0,74,35.74,71.0751,71.0751,5,4.263737065,4.263737065,0
5.70868,0,1,7,0,74,35.74,71.4601,71.4601,5,4.269139252,4.269139252,0
5.72843,0,1,7,0,31,74.31,18.5315,18.5315,5,2.919471987,2.919471987,0
5.72853,0,1,7,0,31,74.31,18.1465,18.1465,5,2.898477705,2.898477705,0
6.25892,0,1,7,0,34,72.34,106.9,106.9,5,4.671893818,4.671893818,0
6.25892,0,1,7,0,34,72.34,106.9,106.9,5,4.671893818,4.671893818,0
6.28861,0,1,7,0,29,34.29,194.089,184.089,5,5.268316817,5.215419336,10
6.28861,0,1,7,0,29,34.29,194.089,184.089,5,5.268316817,5.215419336,10
6.32215,0,1,7,0,34,72.34,135.339,135.339,5,4.907782742,4.907782742,0
6.32215,0,1,7,0,34,72.34,135.339,135.339,5,4.907782742,4.907782742,0
6.35974,0,1,7,0,29,34.29,176.366,176.366,5,5.172561381,5.172561381,0
6.35974,0,1,7,0,29,34.29,176.366,176.366,5,5.172561381,5.172561381,0
6.72111,0,1,7,0,29,34.29,157.731,157.731,5,5.06089105,5.06089105,0
6.72111,0,1,7,0,29,34.29,157.731,157.731,5,5.06089105,5.06089105,0
6.87292,0,1,7,0,34,72.34,103.791,103.791,5,4.642379262,4.642379262,0
6.87292,0,1,7,0,34,72.34,103.791,103.791,5,4.642379262,4.642379262,0
6.90175,0,1,7,0,29,34.29,183.063,183.063,5,5.209830356,5.209830356,0
6.90175,0,1,7,0,29,34.29,183.063,183.063,5,5.209830356,5.209830356,0
7.08687,0,1,7,0,34,72.34,78.4849,78.4849,5,4.36290625,4.36290625,0
7.08687,0,1,7,0,34,72.34,78.4849,78.4849,5,4.36290625,4.36290625,0
7.10867,0,1,7,0,29,34.29,145.835,145.835,5,4.982475846,4.982475846,0
7.10867,0,1,7,0,29,34.29,145.835,145.835,5,4.982475846,4.982475846,0
7.56805,0,1,7,0,31,74.31,29.5169,29.5169,5,3.384962981,3.384962981,0
7.56805,0,1,7,0,31,74.31,29.5169,29.5169,5,3.384962981,3.384962981,0
7.62952,0,1,7,0,35,27.35,222.493,222.493,5,5.40489564,5.40489564,0
7.6296,0,1,7,0,35,27.35,220.831,220.831,5,5.397397703,5.397397703,0
7.69132,0,1,7,0,74,35.74,72.0398,72.0398,5,4.277218744,4.277218744,0
7.69094,0,1,7,0,74,35.74,73.3352,73.3352,5,4.295040712,4.295040712,0
7.71133,0,1,7,0,31,74.31,16.1748,16.1748,5,2.783454476,2.783454476,0
7.71131,0,1,7,0,31,74.31,16.2337,16.2337,5,2.787089328,2.787089328,0
7.75446,0,1,7,0,35,27.35,202.985,202.985,5,5.313132085,5.313132085,0
7.75446,0,1,7,0,35,27.35,202.985,202.985,5,5.313132085,5.313132085,0
7.81084,0,1,7,0,74,35.74,110.997,110.997,5,4.709503174,4.709503174,0
7.81084,0,1,7,0,74,35.74,110.997,110.997,5,4.709503174,4.709503174,0
7.84168,0,1,7,0,31,74.31,22.8464,22.8464,5,3.128793556,3.128793556,0
7.84168,0,1,7,0,31,74.31,22.8464,22.8464,5,3.128793556,3.128793556,0
8.02411,0,1,7,0,35,27.35,216.945,216.945,5,5.379643865,5.379643865,0
8.08437,0,1,7,0,74,35.74,144.526,144.526,5,4.973459422,4.973459422,0
8.12451,0,1,7,0,31,74.31,21.8879,21.8879,5,3.085933973,3.085933973,0
8.12475,0,1,7,0,31,74.31,21.0289,21.0289,5,3.045897682,3.045897682,0
8.36628,0,1,7,0,68,11.68,95.3731,95.3731,5,4.557796568,4.557796568,0
8.36696,0,1,7,0,68,11.68,92.9112,92.9112,5,4.531644198,4.531644198,0
8.3682,0,1,7,0,35,27.35,229.984,229.984,5,5.438009741,5.438009741,0
8.36863,0,1,7,0,35,27.35,228.419,228.419,5,5.431181662,5.431181662,0
