id,longitude,latitude
13527,80.1712189,13.0420698
13528,80.1719292,13.0419802
13529,80.1724348,13.0419495
13530,80.1733753,13.0415635
13531,80.1737934,13.0410859
13532,80.1731471,13.0403661
13533,80.1728595,13.0403469
13534,80.1733075,13.0403599
13535,80.1739827,13.0403669
13536,80.1733168,13.040034
13537,80.1733259,13.0397133
13538,80.1733545,13.0387098
13539,80.1723277,13.040116
13540,80.1723626,13.039656
13541,80.1723881,13.0391274
13542,80.1724046,13.0387861
13543,80.1724241,13.0384363
13544,80.1724547,13.0381146
13545,80.1724866,13.0377784
13546,80.1724112,13.0359755
13547,80.1723854,13.0358187
13548,80.172315,13.0353903
13549,80.1741109,13.0384073
13550,80.1740816,13.0393356
13551,80.1770173,13.0399217
13552,80.1774057,13.0400129
13553,80.1784788,13.0402426
13554,80.1769092,13.0414124
13555,80.1769308,13.0407738
13556,80.1769464,13.0403135
13557,80.1770713,13.0395265
13558,80.1771079,13.0393124
13559,80.1771431,13.0391073
13560,80.177178,13.0389031
13561,80.1772129,13.0386995
13562,80.1772447,13.0385134
13563,80.1772816,13.0382978
13564,80.1773367,13.0378865
13565,80.1773821,13.0375473
13566,80.1786495,13.0375442
13567,80.1786281,13.0377881
13568,80.1786077,13.0381233
13569,80.1785831,13.0385284
13570,80.1785588,13.0389348
13571,80.1785328,13.0393552
13572,80.1785289,13.0394186
13573,80.1785034,13.039838
13574,80.1784945,13.0399843
13575,80.1784696,13.0403945
13576,80.1773956,13.0404519
13577,80.1773922,13.0408775
13578,80.1786317,13.0407998
13579,80.1786554,13.0410295
13580,80.1786758,13.041495
13581,80.1798589,13.0405931
13582,80.1804844,13.0405124
13583,80.1805005,13.0399358
13584,80.1805063,13.0398483
13585,80.1805855,13.0386624
13586,80.1805961,13.0384578
13587,80.1806327,13.0378991
13588,80.1794896,13.0409856
13589,80.1800841,13.0391884
13590,80.1801107,13.0387773
13591,80.1801374,13.0383983
13592,80.1767977,13.0374662
13593,80.1767268,13.0384187
13594,80.176639,13.0388105
13595,80.1766086,13.0392259
13596,80.1759197,13.0401436
13597,80.1749077,13.0399762
13598,80.1653304,13.0366861
13599,80.16523,13.036324
13600,80.1607389,13.0370124
13601,80.1560014,13.0347939
13602,80.1595925,13.037499
13603,80.1600668,13.0376157
13604,80.1640318,13.0381877
13605,80.1661459,13.0383482
13606,80.1681317,13.038705
13607,80.1757858,13.0416781
13608,80.1763214,13.0418203
13609,80.1811995,13.0424283
13610,80.1848702,13.0442882
13611,80.18753,13.0458194
13612,80.1920794,13.0465515
13613,80.1965794,13.0473997
13614,80.1945385,13.0592761
13615,80.1924135,13.059227
13616,80.1909088,13.0591836
13617,80.1878107,13.0595519
13618,80.1878407,13.0604578
13619,80.1878371,13.0599512
13620,80.1877936,13.058975
13621,80.1924009,13.0601452
13622,80.1924066,13.0597255
13623,80.1924202,13.0587388
13624,80.1924365,13.0575582
13625,80.192449,13.0566408
13626,80.1924524,13.0563934
13627,80.1924603,13.0558171
13628,80.1897069,13.055187
13629,80.1913377,13.0551315
13630,80.2269227,13.0803103
13631,80.2268215,13.0790887
13632,80.2267583,13.0784644
13633,80.226701,13.0774329
13634,80.2266689,13.0772185
13635,80.2266698,13.07665
13636,80.2266261,13.0754348
13637,80.227835,13.0773301
13638,80.2302094,13.0760399
13639,80.2295656,13.0761309
13640,80.2276909,13.0764099
13641,80.2245516,13.0740797
13642,80.2243603,13.0763806
13643,80.2209923,13.080597
13644,80.2210446,13.0807885
13645,80.2211267,13.0812733
13646,80.2211584,13.081665
13647,80.2212419,13.0827577
13648,80.221267,13.0833342
13649,80.222507,13.0806753
13650,80.2231603,13.0838099
13651,80.2245952,13.0833535
13652,80.2243032,13.0837416
13653,80.21784,13.0749035
13654,80.2178566,13.075125
13655,80.217742,13.0799659
13656,80.2178619,13.0798634
13657,80.2192049,13.0964529
13658,80.2182418,13.0904014
13659,80.2294557,13.0788864
13660,80.2309404,13.0865209
13661,80.2311884,13.0874648
13662,80.2313109,13.0881252
13663,80.2336278,13.0846275
13664,80.2329423,13.0846476
13665,80.2316979,13.0846256
13666,80.2308885,13.084644
13667,80.2304286,13.0846813
13668,80.2296412,13.0862229
13669,80.2341085,13.0858126
13670,80.2337065,13.0851165
13671,80.2336947,13.0850134
13672,80.2335034,13.0841012
13673,80.2333985,13.0834446
13674,80.2307018,13.0851602
13675,80.2311293,13.0859093
13676,80.2313592,13.0863122
13677,80.2308885,13.0831605
13678,80.2316801,13.0832102
13679,80.2316801,13.083893
13680,80.2316801,13.0840962
13681,80.2317174,13.0861525
13682,80.2321874,13.0840976
13683,80.2329357,13.0851372
13684,80.232915,13.0857836
13685,80.2333211,13.085133
13686,80.2341994,13.0848959
13687,80.2333335,13.0857339
13688,80.2219998,13.0801226
13689,80.2242595,13.0799187
13690,80.2253608,13.0811227
13691,80.2227402,13.0811174
13692,80.2227114,13.08066
13693,80.2295304,13.0755899
13694,80.234422,13.0802148
13695,80.2343758,13.0802116
13696,80.2279801,13.0783683
13697,80.2275549,13.0753367
13698,80.2275389,13.0740481
13699,80.2209396,13.0845717
13700,80.2183435,13.0942206
13701,80.2190639,13.0964913
13702,80.1847467,13.0451041
13703,80.1846759,13.0455829
13704,80.1846031,13.0460756
13705,80.1845673,13.0465579
13706,80.1843958,13.0474785
13707,80.1843267,13.0479459
13708,80.184253,13.0484451
13709,80.1861819,13.045972
13710,80.1945614,13.0910656
13711,80.1951801,13.0910418
13712,80.1957543,13.0910197
13713,80.1945869,13.0916678
13714,80.194603,13.0920945
13715,80.1946216,13.092587
13716,80.1958403,13.0925261
13717,80.1958185,13.0920908
13718,80.1957959,13.0916388
13719,80.1936476,13.0926189
13720,80.1935872,13.0917006
13721,80.1936153,13.0921273
13722,80.1935224,13.0897426
13723,80.195136,13.089684
13724,80.1934794,13.0892196
13725,80.1951279,13.0891569
13726,80.1935459,13.0901548
13727,80.1934321,13.0879403
13728,80.1951449,13.0900785
13729,80.1950446,13.0873594
13730,80.1940915,13.0936529
13731,80.1947555,13.0936327
13732,80.1968767,13.0944767
13733,80.1969507,13.0956075
13734,80.196963,13.0960058
13735,80.1965665,13.0965087
13736,80.195921,13.096538
13737,80.1948472,13.096595
13738,80.1937489,13.0957101
13739,80.1936728,13.0945691
13740,80.1947906,13.0945291
13741,80.1958666,13.0956393
13742,80.1948484,13.0956786
13743,80.1992781,13.097496
13744,80.199264,13.0969879
13745,80.2304258,13.0802801
13746,80.2340822,13.0786921
13747,80.2365272,13.0818824
13748,80.2373846,13.0835237
13749,80.2383131,13.0814647
13750,80.2379876,13.080963
13751,80.2392164,13.08091
13752,80.2353563,13.0762102
13753,80.2352167,13.0773401
13754,80.2376217,13.0841982
13755,80.2361629,13.0844569
13756,80.2358215,13.0845332
13757,80.2352806,13.0846542
13758,80.2347524,13.0847723
13759,80.2344441,13.0860024
13760,80.2349884,13.0858941
13761,80.2355352,13.0857852
13762,80.236044,13.0856839
13763,80.2372767,13.0852573
13764,80.2352185,13.086705
13765,80.2357918,13.08662
13766,80.2389658,13.0854058
13767,80.2398763,13.0853085
13768,80.2396281,13.0836242
13769,80.2401177,13.0859512
13770,80.2340647,13.0842796
13771,80.2348992,13.0840785
13772,80.2447954,13.0806341
13773,80.2147523,13.0249319
13774,80.2212396,13.0221357
13775,80.2314562,13.0664549
13776,80.2269115,13.0678104
13777,80.2250225,13.0693568
13778,80.2233202,13.0708067
13779,80.2213704,13.0724187
13780,80.2212919,13.072534
13781,80.2314155,13.0665601
13782,80.2314087,13.0665412
13783,80.241898,13.0790798
13784,80.2416852,13.0790653
13785,80.2510114,13.0926878
13786,80.2505405,13.0864083
13787,80.2392888,13.0970942
13788,80.2392288,13.0966639
13789,80.2490066,13.1114558
13790,80.2482227,13.1115888
13791,80.2477239,13.1116595
13792,80.2462601,13.1117802
13793,80.2454075,13.1118028
13794,80.2476459,13.1105486
13795,80.2462561,13.1112724
13796,80.2454001,13.1112884
13797,80.2463054,13.1122631
13798,80.2462262,13.1106489
13799,80.2454075,13.1115387
13800,80.2490503,13.1119546
13801,80.2482835,13.1120523
13802,80.262439,13.093478
13803,80.2628237,13.0930731
13804,80.2610948,13.0944926
13805,80.2613807,13.0957443
13806,80.2618208,13.0956405
13807,80.2625729,13.0955251
13808,80.137067,12.9475549
13809,80.1346135,12.9487596
13810,80.1412823,12.9528487
13811,80.1402128,12.9531551
13812,80.1400469,12.9532026
13813,80.1388846,12.9535357
13814,80.1384957,12.9536471
13815,80.1357803,12.9543853
13816,80.1354177,12.954495
13817,80.1348494,12.954638
13818,80.1341227,12.9548634
13819,80.1338071,12.9548434
13820,80.1330444,12.9550666
13821,80.1339171,12.9552252
13822,80.1340134,12.9555918
13823,80.1341116,12.9559637
13824,80.1342644,12.9563681
13825,80.1344032,12.9567903
13826,80.1345225,12.9571993
13827,80.134645,12.9576038
13828,80.1346111,12.9578577
13829,80.1348745,12.9584481
13830,80.1354651,12.959153
13831,80.1313643,12.9564648
13832,80.1315916,12.9564463
13833,80.1323172,12.9563633
13834,80.1331012,12.95623
13835,80.1330461,12.954308
13836,80.1330359,12.9547129
13837,80.1342808,12.9500622
13838,80.1333109,12.9501876
13839,80.1347281,12.9521227
13840,80.1346062,12.9516955
13841,80.1344933,12.9512997
13842,80.13502,12.9497522
13843,80.1373016,12.9479108
13844,80.1349196,12.9494893
13845,80.1352965,12.9503313
13846,80.1378182,12.951641
13847,80.137689,12.9512134
13848,80.1371568,12.9501594
13849,80.1353964,12.9519524
13850,80.1376976,12.9484697
13851,80.1378851,12.9499782
13852,80.138775,12.9511286
13853,80.1396066,12.9503974
13854,80.1394857,12.9504963
13855,80.1379684,12.9517978
13856,80.1371001,12.9501692
13857,80.1320249,13.0167676
13858,80.1947387,13.0543057
13859,80.1950405,13.0543492
13860,80.1957131,13.0544195
13861,80.194668,13.0548224
13862,80.1950197,13.0548593
13863,80.1956868,13.0549041
13864,80.1956944,13.0547642
13865,80.1961429,13.0547866
13866,80.1957296,13.0542055
13867,80.195024,13.0538608
13868,80.195024,13.0534602
13869,80.1965322,13.0545457
13870,80.1970755,13.0546093
13871,80.1946615,13.0553863
13872,80.1961312,13.0544134
13873,80.1946206,13.0534602
13874,80.1952235,13.0534433
13875,80.194052,13.0511234
13876,80.2344243,13.0794461
13877,80.254279,13.0788244
13878,80.2542721,13.0774841
13879,80.2530994,13.078739
13880,80.2532907,13.077391
13881,80.2532884,13.07727
13882,80.138235,13.1149355
13883,80.1333856,13.1125029
13884,80.1383273,13.1155194
13885,80.1387404,13.1166808
13886,80.1399389,13.1204547
13887,80.139574,13.1434717
13888,80.1390617,13.1289855
13889,80.1345615,13.1410649
13890,80.1362094,13.1479939
13891,80.1339521,13.1394012
13892,80.1457586,13.0964771
13893,80.1448017,13.0965087
13894,80.1411085,13.096912
13895,80.1345367,13.0932821
13896,80.1346712,13.0944526
13897,80.134861,13.0959077
13898,80.1348768,13.0960817
13899,80.1333347,13.095971
13900,80.13581,13.0942786
13901,80.1336589,13.094587
13902,80.1337064,13.0933138
13903,80.1405075,13.0963189
13904,80.1405562,13.0978358
13905,80.141322,13.0944763
13906,80.1418123,13.0955123
13907,80.1419468,13.0957179
13908,80.1448096,13.095188
13909,80.1447858,13.0946977
13910,80.1458139,13.0946898
13911,80.144683,13.0946898
13912,80.1428246,13.0946977
13913,80.1423053,13.0955968
13914,80.141061,13.0941125
13915,80.145719,13.0934403
13916,80.1446277,13.0936301
13917,80.1434968,13.093899
13918,80.1456362,13.0929579
13919,80.1446161,13.0931556
13920,80.1441099,13.0932742
13921,80.1455608,13.0925388
13922,80.1454739,13.0921275
13923,80.1453552,13.0916056
13924,80.1452603,13.0911232
13925,80.1431547,13.0920671
13926,80.13916,13.0918023
13927,80.140373,13.0934166
13928,80.1441453,13.0928393
13929,80.1482259,13.0937962
13930,80.1475979,13.0971636
13931,80.1496382,13.0972901
13932,80.1478859,13.0960184
13933,80.1487637,13.0962477
13934,80.1336913,13.1005455
13935,80.1344526,13.1016246
13936,80.1361839,13.10564
13937,80.1348726,13.1073279
13938,80.1355773,13.1060498
13939,80.137627,13.1063287
13940,80.1378128,13.1062522
13941,80.1380495,13.1020377
13942,80.1378782,13.1008085
13943,80.1377035,13.0995506
13944,80.1375961,13.098592
13945,80.1375723,13.0982059
13946,80.1331338,13.1009937
13947,80.1343317,13.1054029
13948,80.1352183,13.1038311
13949,80.1340899,13.1032165
13950,80.1344022,13.0992368
13951,80.1394399,13.101413
13952,80.1412534,13.1012015
13953,80.1413038,13.1016347
13954,80.1395306,13.1018463
13955,80.2534632,13.0384792
13956,80.2470639,13.0393482
13957,80.2468845,13.0392767
13958,80.1903262,13.1013093
13959,80.1895488,13.1010214
13960,80.1892405,13.1008175
13961,80.1943343,13.1014711
13962,80.1934307,13.1017773
13963,80.1943727,13.1024801
13964,80.1946196,13.1047267
13965,80.1946368,13.1048596
13966,80.1957223,13.0991984
13967,80.233896,13.0835082
13968,80.2343951,13.0858407
13969,80.2344984,13.0877394
13970,80.2274727,13.0913167
13971,80.2269904,13.0917894
13972,80.2261901,13.0925833
13973,80.2259814,13.0927693
13974,80.2243418,13.094197
13975,80.2223029,13.0953618
13976,80.2213197,13.0957018
13977,80.1903679,13.1014191
13978,80.1915602,13.1017321
13979,80.1934045,13.1020619
13980,80.1895287,13.1010977
13981,80.1899775,13.1012872
13982,80.1951298,13.0022409
13983,80.1955687,13.0026263
13984,80.1970973,13.0056176
13985,80.1749312,12.7964352
13986,80.1867666,12.9933178
13987,80.1847862,13.0879102
13988,80.1847639,13.0872698
13989,80.1847566,13.0870347
13990,80.1847429,13.0865893
13991,80.1847395,13.0861279
13992,80.18482,13.0849838
13993,80.1860824,13.0878487
13994,80.1863781,13.0878346
13995,80.1863773,13.0872543
13996,80.186359,13.0869138
13997,80.1863475,13.0865891
13998,80.1863306,13.0861094
13999,80.1863683,13.0854897
14000,80.183631,13.0873058
14001,80.1822007,13.0873703
14002,80.182219,13.088169
14003,80.1822315,13.0880316
14004,80.1821676,13.0869444
14005,80.1820695,13.0857882
14006,80.1795521,13.0855753
14007,80.1823547,13.0851066
14008,80.1823885,13.0846943
14009,80.1868258,13.0868974
14010,80.1878373,13.0868619
14011,80.1958972,13.096034
14012,80.1965518,13.0959972
14013,80.1746219,13.0863337
14014,80.1720296,13.0857203
14015,80.172099,13.0852884
14016,80.1746655,13.0850288
14017,80.1850523,13.0860833
14018,80.1868389,13.0872197
14019,80.1902221,13.0876059
14020,80.1901196,13.0871219
14021,80.1898841,13.0858381
14022,80.1896291,13.0878376
14023,80.1897027,13.0894814
14024,80.1897267,13.0900165
14025,80.1920855,13.0899305
14026,80.1903602,13.0899934
14027,80.189857,13.0900117
14028,80.1854111,13.0880263
14029,80.1854318,13.0886741
14030,80.1854665,13.0897585
14031,80.1854816,13.0902303
14032,80.1875464,13.0879308
14033,80.1875798,13.0885704
14034,80.187604,13.0889789
14035,80.1876164,13.0892702
14036,80.1876338,13.0896043
14037,80.1876608,13.0901204
14038,80.1882541,13.0900978
14039,80.1883212,13.0905004
14040,80.1883562,13.0907105
14041,80.1884183,13.0910829
14042,80.1884725,13.0914086
14043,80.1885258,13.0917281
14044,80.1885323,13.0917669
14045,80.1885653,13.0919653
14046,80.1885823,13.0920671
14047,80.1885933,13.0921614
14048,80.1886483,13.0926347
14049,80.1887174,13.0932283
14050,80.1887941,13.0941268
14051,80.1888277,13.0945816
14052,80.1888746,13.0952917
14053,80.1888887,13.0954723
14054,80.1889249,13.0959359
14055,80.1902803,13.0931135
14056,80.1888477,13.0854633
14057,80.1886255,13.085453
14058,80.1846321,13.0849615
14059,80.1846759,13.0846334
14060,80.1847542,13.0839951
14061,80.184782,13.0837418
14062,80.184809,13.0835224
14063,80.1848349,13.0833115
14064,80.1849116,13.0826877
14065,80.1849439,13.0824246
14066,80.1849805,13.0821452
14067,80.1850101,13.0819212
14068,80.1850385,13.0817058
14069,80.1850665,13.0814934
14070,80.1863195,13.0851944
14071,80.1863607,13.084858
14072,80.1864404,13.0841938
14073,80.1864765,13.0839409
14074,80.1865028,13.0837289
14075,80.186529,13.0835182
14076,80.1866062,13.0828955
14077,80.1866448,13.0825847
14078,80.1866716,13.0823416
14079,80.1867098,13.0819948
14080,80.1867425,13.0816989
14081,80.1824717,13.0847042
14082,80.1825045,13.0844036
14083,80.1825729,13.083777
14084,80.1826043,13.0834892
14085,80.1826321,13.0832719
14086,80.1826589,13.0830619
14087,80.182738,13.0824433
14088,80.1796377,13.0847155
14089,80.1874977,13.0853078
14090,80.1808382,13.0845098
14091,80.1809647,13.08331
14092,80.1775292,13.0792823
14093,80.1782008,13.0792823
14094,80.1804712,13.0793683
14095,80.1828788,13.0796714
14096,80.1836923,13.0797707
14097,80.1846757,13.0798662
14098,80.1847393,13.0795196
14099,80.1848194,13.0789068
14100,80.1848468,13.0786816
14101,80.1856286,13.0781973
14102,80.1857349,13.0796283
14103,80.1869157,13.0797518
14104,80.1859374,13.0782448
14105,80.1859015,13.0784903
14106,80.1858671,13.0787255
14107,80.1858379,13.0789249
14108,80.1858066,13.0791387
14109,80.1857745,13.0793581
14110,80.185691,13.079966
14111,80.1856597,13.0802074
14112,80.1856309,13.0804288
14113,80.1856068,13.080614
14114,80.1855747,13.0808606
14115,80.1868712,13.0801046
14116,80.1868416,13.0803392
14117,80.1868159,13.080543
14118,80.1867916,13.0807352
14119,80.1867597,13.0809882
14120,80.1825002,13.0811083
14121,80.1815906,13.0810073
14122,80.1815359,13.0814873
14123,80.1815073,13.0817386
14124,80.1877765,13.0827275
14125,80.2524059,13.0447768
14126,80.2626424,13.0433025
14127,80.2445218,12.9646978
14128,80.2446066,12.9650898
14129,80.2446889,12.9654706
14130,80.2447278,12.9656936
14131,80.2452685,12.9669997
14132,80.2454796,12.9675237
14133,80.2428693,12.9633802
14134,80.2430261,12.9639456
14135,80.2430915,12.9649277
14136,80.2431289,12.9653476
14137,80.2431599,12.9657235
14138,80.2432085,12.9661995
14139,80.2425685,12.9679568
14140,80.2423223,12.9661569
14141,80.2421901,12.9654117
14142,80.2419553,12.9654382
14143,80.2411454,12.9637855
14144,80.2410047,12.9633236
14145,80.2410411,12.963133
14146,80.2409929,12.96262
14147,80.2409255,12.9621605
14148,80.2408549,12.9616793
14149,80.2407974,12.9613702
14150,80.2407358,12.9610848
14151,80.2406808,12.9608408
14152,80.240624,12.9605892
14153,80.2385423,12.9593306
14154,80.2355508,12.9670149
14155,80.2353693,12.9671975
14156,80.2466734,12.9632989
14157,80.2483089,12.9628904
14158,80.2602403,13.0824026
14159,80.2365165,12.9427126
14160,80.2365476,12.9437004
14161,80.1924787,12.9131989
14162,80.1924493,12.9128362
14163,80.1923878,12.9123713
14164,80.1923376,12.911979
14165,80.1937066,12.9115454
14166,80.1939778,12.9115186
14167,80.2375614,13.0608102
14168,80.237354,13.0592009
14169,80.1992552,13.0628595
14170,80.1995308,13.0608912
14171,80.2016441,13.0621212
14172,80.1994083,13.0620268
14173,80.1983643,13.0621077
14174,80.2049071,13.0619667
14175,80.1968779,13.062295
14176,80.1973016,13.0620605
14177,80.1974661,13.0619577
14178,80.1966219,13.0608153
14179,80.2070634,13.0618469
14180,80.2074725,13.0618262
14181,80.2074786,13.0627125
14182,80.2080039,13.0633284
14183,80.2080159,13.063653
14184,80.208031,13.0639676
14185,80.2080341,13.064033
14186,80.2080609,13.0645934
14187,80.2080921,13.0652435
14188,80.2081012,13.0656448
14189,80.2081096,13.0660148
14190,80.2085566,13.0674139
14191,80.1974314,13.0755856
14192,80.1972542,13.0741802
14193,80.1971811,13.0736427
14194,80.1971801,13.07356
14195,80.1971387,13.0727607
14196,80.1971882,13.072752
14197,80.1976222,13.0727255
14198,80.1983778,13.0726849
14199,80.1994362,13.0730526
14200,80.1994264,13.0733587
14201,80.1994257,13.0734555
14202,80.1964758,13.0742542
14203,80.1976506,13.0734932
14204,80.2004289,13.0731044
14205,80.2005385,13.0734992
14206,80.1982921,13.0721336
14207,80.1975343,13.0698785
14208,80.1975357,13.0700645
14209,80.1975373,13.0702683
14210,80.1975387,13.0704545
14211,80.1975401,13.070645
14212,80.1975417,13.0708576
14213,80.1977649,13.0708931
14214,80.1977649,13.0706938
14215,80.1968883,13.0709524
14216,80.1960635,13.071051
14217,80.1957536,13.0711235
14218,80.1971491,13.0698742
14219,80.1971447,13.0700603
14220,80.1978225,13.0700736
14221,80.1971402,13.0702552
14222,80.1978003,13.0702685
14223,80.1972022,13.0704501
14224,80.1971934,13.0706495
14225,80.2019621,13.0719489
14226,80.2010223,13.0720935
14227,80.2010588,13.072651
14228,80.2087766,13.0693138
14229,80.2088298,13.0696774
14230,80.209181,13.0704225
14231,80.2094677,13.0712426
14232,80.1922283,13.0482759
14233,80.2438549,13.1546783
14234,80.2440365,13.155918
14235,80.2429238,13.1548418
14236,80.2423017,13.1546933
14237,80.2419284,13.1557628
14238,80.2404964,13.1563271
14239,80.240708,13.1557245
14240,80.2414566,13.1559762
14241,80.2464588,13.1560862
14242,80.2492429,12.7867089
14243,80.2498567,12.7839583
14244,80.2497832,12.7834655
14245,80.2493104,12.7819364
14246,80.2467945,12.7957933
14247,80.2477278,12.7958392
14248,80.2492618,12.7923062
14249,80.2494331,12.7922997
14250,80.2498169,12.7923257
14251,80.2505055,12.7897758
14252,80.2524796,12.7839328
14253,80.2528039,12.7860214
14254,80.253245,12.7891024
14255,80.2545941,12.7860344
14256,80.2487815,12.7841771
14257,80.2506764,12.7838809
14258,80.2507672,12.7838809
14259,80.2513055,12.7838095
14260,80.2505402,12.7825641
14261,80.2514477,12.7897275
14262,80.2529498,12.7895533
14263,80.2485382,12.7830477
14264,80.2486667,12.7836399
14265,80.2488136,12.7843102
14266,80.2495477,12.7898029
14267,80.2469726,12.790004
14268,80.2480429,12.7905229
14269,80.2491521,12.7902245
14270,80.2495959,12.791607
14271,80.2495283,12.7934353
14272,80.2491699,12.8000517
14273,80.2473097,12.8000069
14274,80.1915523,12.8134552
14275,80.1896039,12.8159409
14276,80.2159539,12.8121412
14277,80.2167603,12.8120373
14278,80.2243739,12.8105762
14279,80.2192327,12.8051946
14280,80.2231763,12.8041407
14281,80.2238636,12.8040889
14282,80.223934,12.8040868
14283,80.2257245,12.8074519
14284,80.2254211,12.813087
14285,80.2293493,12.8159808
14286,80.2159883,12.8168197
14287,80.2159916,12.8175059
14288,80.2159965,12.8184935
14289,80.2160013,12.819481
14290,80.2160082,12.8208954
14291,80.216025,12.8244523
14292,80.2160312,12.8258332
14293,80.2161428,12.8258343
14294,80.2116538,12.8258583
14295,80.2097999,12.8245276
14296,80.2193872,12.8208871
14297,80.2246658,12.8209206
14298,80.2132245,12.8195062
14299,80.2184259,12.8194727
14300,80.2139455,12.8184935
14301,80.2178766,12.8184768
14302,80.2145892,12.8174892
14303,80.2208291,12.8226529
14304,80.2162286,12.8325115
14305,80.222108,12.8257746
14306,80.2222075,12.8345032
14307,80.222211,12.836838
14308,80.2272578,12.834227
14309,80.2286206,12.8344833
14310,80.2671435,13.0227447
14311,80.2667916,13.0224269
14312,80.2565375,12.9790946
14313,80.1936322,13.0141318
14314,80.1928718,13.0086989
14315,80.1918024,13.015438
14316,80.1919151,13.0162715
14317,80.1919236,13.0172797
14318,80.1913281,13.0162985
14319,80.1914528,13.0162895
14320,80.1923426,13.0162563
14321,80.1927418,13.016248
14322,80.1932469,13.0162486
14323,80.1856735,12.9796784
14324,80.2473914,13.0512662
14325,80.2423043,13.0692625
14326,80.24178,13.070927
14327,80.2722903,13.0026944
14328,80.2736834,13.0030132
14329,80.2403311,13.0403277
14330,80.2405098,13.0404141
14331,80.2405796,13.0408801
14332,80.2407078,13.0417313
14333,80.2409843,13.043953
14334,80.2406434,13.0444751
14335,80.2404284,13.0448202
14336,80.2404011,13.044864
14337,80.2403184,13.0449968
14338,80.240285,13.0450547
14339,80.2402501,13.0451153
14340,80.1894064,12.9959861
14341,80.2030579,13.0273384
14342,80.2030199,13.0269963
14343,80.2029624,13.0265277
14344,80.2062881,13.0248934
14345,80.205223,13.0250525
14346,80.2045432,13.0251451
14347,80.2001498,13.0276092
14348,80.1978993,13.0272765
14349,80.2001048,13.0273542
14350,80.2007736,13.0272176
14351,80.2014107,13.0270877
14352,80.2022546,13.0269119
14353,80.2015415,13.027875
14354,80.1993614,13.0232109
14355,80.2000125,13.023101
14356,80.200917,13.0280088
14357,80.200504,13.0259139
14358,80.2003648,13.0252394
14359,80.2002566,13.0246168
14360,80.199794,13.0217525
14361,80.1996817,13.0210342
14362,80.1995653,13.020399
14363,80.1994672,13.019847
14364,80.1992338,13.0185405
14365,80.1991001,13.0178503
14366,80.1990925,13.0177544
14367,80.1962115,13.0142099
14368,80.1987536,13.0140119
14369,80.1989057,13.0143746
14370,80.245787,13.0295486
14371,80.2448951,13.0274836
14372,80.2490459,13.0313878
14373,80.2481025,13.0314964
14374,80.2479269,13.0315166
14375,80.2458853,13.0317517
14376,80.1983997,13.0178809
14377,80.1986916,13.01782
14378,80.1989571,13.0151285
14379,80.1990434,13.0156401
14380,80.1990998,13.0160999
14381,80.2007176,13.0228956
14382,80.2012232,13.0228171
14383,80.2032346,13.0224253
14384,80.2027594,13.0242062
14385,80.2699875,13.0459015
14386,80.2071826,13.0253624
14387,80.2087146,13.0281827
14388,80.2085,13.0276259
14389,80.2115244,13.0256901
14390,80.2101005,13.0267626
14391,80.2098875,13.0269246
14392,80.2096802,13.0271366
14393,80.2094361,13.0273279
14394,80.2070021,13.0256849
14395,80.2073189,13.0263432
14396,80.2074252,13.0265147
14397,80.2035111,13.0180022
14398,80.204117,13.0251876
14399,80.2083966,13.0283348
14400,80.2079527,13.0284458
14401,80.2071565,13.0286448
14402,80.198138,13.0153925
14403,80.1995689,13.0159358
14404,80.1983711,13.015841
14405,80.1982238,13.0158943
14406,80.1984391,13.0162477
14407,80.1986359,13.0173723
14408,80.1992621,13.0160394
14409,80.1990234,13.0173037
14410,80.1988275,13.0162014
14411,80.2102533,13.0293604
14412,80.2021239,13.0263379
14413,80.2086212,13.0288105
14414,80.2087005,13.0291208
14415,80.1998553,13.026034
14416,80.2009764,13.0245374
14417,80.2008504,13.0239196
14418,80.2032754,13.0226531
14419,80.2063282,13.0244251
14420,80.2063,13.0253868
14421,80.2063439,13.0258251
14422,80.2040083,13.0218233
14423,80.2041037,13.0222834
14424,80.2053809,13.0223739
14425,80.2011639,13.0207352
14426,80.2001341,13.0202956
14427,80.2002181,13.0209437
14428,80.2019241,13.0172519
14429,80.1995329,13.0137091
14430,80.1985719,13.0124174
14431,80.2014148,13.0238471
14432,80.2006354,13.0223778
14433,80.200526,13.021644
14434,80.208689,13.0179963
14435,80.2063253,13.0288644
14436,80.2059394,13.0289491
14437,80.2044856,13.0292287
14438,80.2080355,13.0274878
14439,80.2085322,13.0287293
14440,80.208584,13.0272085
14441,80.2087613,13.0274989
14442,80.209594,13.0275664
14443,80.2091753,13.0274161
14444,80.2088951,13.0270082
14445,80.2094278,13.0267184
14446,80.2096451,13.026565
14447,80.209871,13.0263945
14448,80.2090236,13.0280988
14449,80.209687,13.0278884
14450,80.2101593,13.0289911
14451,80.2104929,13.0285746
14452,80.1929426,13.0148013
14453,80.1927162,13.0155563
14454,80.1925483,13.0155738
14455,80.1924466,13.015092
14456,80.1937138,13.0175466
14457,80.1929913,13.017379
14458,80.1923634,13.0173208
14459,80.1915314,13.0172895
14460,80.1914914,13.0169365
14461,80.1904894,13.0161886
14462,80.1905662,13.0165887
14463,80.1907741,13.0169956
14464,80.1909218,13.0176684
14465,80.1911481,13.0184514
14466,80.1914317,13.0176129
14467,80.191487,13.0179299
14468,80.1923736,13.0178651
14469,80.1923717,13.0181815
14470,80.1919105,13.0178672
